year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,1,1,1/1/2024,AA,1438,BOS,"Boston, MA",Massachusetts,DFW,"Dallas/Fort Worth, TX",Texas,1220,1216,-4,12,1228,1453,14,1555,1507,-48,0,,0,275,231,205,1562,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1439,COS,"Colorado Springs, CO",Colorado,DFW,"Dallas/Fort Worth, TX",Texas,1709,1705,-4,20,1725,1950,17,1959,2007,8,0,,0,110,122,85,592,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1439,DFW,"Dallas/Fort Worth, TX",Texas,COS,"Colorado Springs, CO",Colorado,1520,1512,-8,16,1528,1604,10,1618,1614,-4,0,,0,118,122,96,592,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,144,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,2330,51,81,17,108,756,12,701,808,67,0,,0,331,317,288,2556,67,0,0,0,0
2024,1,1,1,1/1/2024,AA,1442,BOS,"Boston, MA",Massachusetts,DFW,"Dallas/Fort Worth, TX",Texas,1429,1647,138,17,1704,1926,17,1805,1943,98,0,,0,276,236,202,1562,3,0,0,0,95
2024,1,1,1,1/1/2024,AA,1442,DFW,"Dallas/Fort Worth, TX",Texas,BOS,"Boston, MA",Massachusetts,843,1116,153,14,1130,1544,9,1321,1553,152,0,,0,218,217,194,1562,152,0,0,0,0
2024,1,1,1,1/1/2024,AA,1443,CLT,"Charlotte, NC",North Carolina,SRQ,"Sarasota/Bradenton, FL",Florida,1616,1611,-5,11,1622,1749,5,1809,1754,-15,0,,0,113,103,87,547,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1443,SRQ,"Sarasota/Bradenton, FL",Florida,CLT,"Charlotte, NC",North Carolina,1854,1847,-7,10,1857,2015,15,2047,2030,-17,0,,0,113,103,78,547,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1444,JFK,"New York, NY",New York,CLT,"Charlotte, NC",North Carolina,800,758,-2,17,815,944,17,1018,1001,-17,0,,0,138,123,89,541,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1445,CLT,"Charlotte, NC",North Carolina,BNA,"Nashville, TN",Tennessee,2259,2256,-3,11,2307,2305,5,2327,2310,-17,0,,0,88,74,58,328,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1448,CLT,"Charlotte, NC",North Carolina,BOS,"Boston, MA",Massachusetts,1649,1841,112,17,1858,2035,8,1858,2043,105,0,,0,129,122,97,728,13,0,0,0,92
2024,1,1,1,1/1/2024,AA,1449,BOS,"Boston, MA",Massachusetts,CLT,"Charlotte, NC",North Carolina,934,929,-5,14,943,1140,10,1206,1150,-16,0,,0,152,141,117,728,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1450,PHX,"Phoenix, AZ",Arizona,BOS,"Boston, MA",Massachusetts,952,946,-6,27,1013,1644,11,1642,1655,13,0,,0,290,309,271,2300,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1452,CLT,"Charlotte, NC",North Carolina,SRQ,"Sarasota/Bradenton, FL",Florida,1136,1135,-1,19,1154,1321,8,1336,1329,-7,0,,0,120,114,87,547,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1452,SRQ,"Sarasota/Bradenton, FL",Florida,CLT,"Charlotte, NC",North Carolina,1421,1419,-2,27,1446,1603,7,1614,1610,-4,0,,0,113,111,77,547,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1453,PHL,"Philadelphia, PA",Pennsylvania,BOS,"Boston, MA",Massachusetts,1340,1333,-7,21,1354,1441,8,1510,1449,-21,0,,0,90,76,47,280,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1454,MIA,"Miami, FL",Florida,PHX,"Phoenix, AZ",Arizona,1333,1331,-2,15,1346,1638,6,1639,1644,5,0,,0,306,313,292,1972,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1455,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,2112,2113,1,15,2128,2229,4,2239,2233,-6,0,,0,87,80,61,447,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1456,DTW,"Detroit, MI",Michigan,ORD,"Chicago, IL",Illinois,1754,1754,0,36,1830,1813,14,1815,1827,12,0,,0,81,93,43,235,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1456,ORD,"Chicago, IL",Illinois,DTW,"Detroit, MI",Michigan,1500,1458,-2,12,1510,1656,7,1714,1703,-11,0,,0,74,65,46,235,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1457,BOS,"Boston, MA",Massachusetts,CLT,"Charlotte, NC",North Carolina,1443,1521,38,10,1531,1727,6,1715,1733,18,0,,0,152,132,116,728,4,0,0,0,14
2024,1,1,1,1/1/2024,AA,1457,CLT,"Charlotte, NC",North Carolina,BOS,"Boston, MA",Massachusetts,1138,1234,56,9,1243,1414,8,1353,1422,29,0,,0,135,108,91,728,1,0,0,0,28
2024,1,1,1,1/1/2024,AA,1458,DFW,"Dallas/Fort Worth, TX",Texas,OKC,"Oklahoma City, OK",Oklahoma,2106,2104,-2,21,2125,2155,5,2210,2200,-10,0,,0,64,56,30,175,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1459,AUS,"Austin, TX",Texas,LAX,"Los Angeles, CA",California,1449,1449,0,17,1506,1604,8,1614,1612,-2,0,,0,205,203,178,1242,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1460,CLT,"Charlotte, NC",North Carolina,ECP,"Panama City, FL",Florida,943,935,-8,39,1014,1030,5,1027,1035,8,0,,0,104,120,76,437,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1460,ECP,"Panama City, FL",Florida,CLT,"Charlotte, NC",North Carolina,1109,1114,5,10,1124,1325,6,1340,1331,-9,0,,0,91,77,61,437,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1461,MIA,"Miami, FL",Florida,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,830,824,-6,23,847,1159,4,1215,1203,-12,0,,0,165,159,132,1107,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1462,CLT,"Charlotte, NC",North Carolina,IAH,"Houston, TX",Texas,1535,1537,2,11,1548,1708,13,1724,1721,-3,0,,0,169,164,140,912,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1462,IAH,"Houston, TX",Texas,CLT,"Charlotte, NC",North Carolina,1814,1811,-3,16,1827,2131,23,2150,2154,4,0,,0,156,163,124,912,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1463,DFW,"Dallas/Fort Worth, TX",Texas,FLL,"Fort Lauderdale, FL",Florida,1252,1246,-6,15,1301,1613,5,1635,1618,-17,0,,0,163,152,132,1119,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1463,FLL,"Fort Lauderdale, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,1731,1725,-6,15,1740,1929,12,1957,1941,-16,0,,0,206,196,169,1119,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1464,CLE,"Cleveland, OH",Ohio,PHX,"Phoenix, AZ",Arizona,740,1230,290,34,1304,1503,4,1013,1507,294,0,,0,273,277,239,1737,290,0,4,0,0
2024,1,1,1,1/1/2024,AA,1465,IAH,"Houston, TX",Texas,MIA,"Miami, FL",Florida,1128,1133,5,17,1150,1444,13,1450,1457,7,0,,0,142,144,114,964,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1465,MIA,"Miami, FL",Florida,IAH,"Houston, TX",Texas,845,841,-4,22,903,1043,3,1048,1046,-2,0,,0,183,185,160,964,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1466,BOS,"Boston, MA",Massachusetts,CLT,"Charlotte, NC",North Carolina,1646,1639,-7,14,1653,1841,13,1919,1854,-25,0,,0,153,135,108,728,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1466,CLT,"Charlotte, NC",North Carolina,BOS,"Boston, MA",Massachusetts,1346,1346,0,9,1355,1529,9,1552,1538,-14,0,,0,126,112,94,728,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1467,BOS,"Boston, MA",Massachusetts,PHL,"Philadelphia, PA",Pennsylvania,1214,1207,-7,16,1223,1322,4,1346,1326,-20,0,,0,92,79,59,280,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1468,MIA,"Miami, FL",Florida,SAT,"San Antonio, TX",Texas,2055,2051,-4,15,2106,2307,6,2307,2313,6,0,,0,192,202,181,1143,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,147,CLT,"Charlotte, NC",North Carolina,ORF,"Norfolk, VA",Virginia,904,905,1,9,914,958,4,1015,1002,-13,0,,0,71,57,44,290,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,147,ORF,"Norfolk, VA",Virginia,CLT,"Charlotte, NC",North Carolina,1101,1053,-8,13,1106,1205,8,1228,1213,-15,0,,0,87,80,59,290,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1470,MSY,"New Orleans, LA",Louisiana,DFW,"Dallas/Fort Worth, TX",Texas,711,704,-7,12,716,829,15,859,844,-15,0,,0,108,100,73,447,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1471,SEA,"Seattle, WA",Washington,MIA,"Miami, FL",Florida,2234,2231,-3,13,2244,654,12,714,706,-8,0,,0,340,335,310,2724,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1472,DFW,"Dallas/Fort Worth, TX",Texas,IAH,"Houston, TX",Texas,1014,1029,15,19,1048,1133,11,1125,1144,19,0,,0,71,75,45,224,15,0,4,0,0
2024,1,1,1,1/1/2024,AA,1472,IAH,"Houston, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,1211,1225,14,21,1246,1324,12,1341,1336,-5,0,,0,90,71,38,224,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1473,DFW,"Dallas/Fort Worth, TX",Texas,GSP,"Greer, SC",South Carolina,1219,1222,3,26,1248,1528,5,1526,1533,7,0,,0,127,131,100,862,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1473,GSP,"Greer, SC",South Carolina,DFW,"Dallas/Fort Worth, TX",Texas,1617,1633,16,32,1705,1818,11,1810,1829,19,0,,0,173,176,133,862,10,0,3,0,6
2024,1,1,1,1/1/2024,AA,1475,PHX,"Phoenix, AZ",Arizona,CLT,"Charlotte, NC",North Carolina,2304,2303,-1,12,2315,445,4,500,449,-11,0,,0,236,226,210,1773,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1476,BUF,"Buffalo, NY",New York,CLT,"Charlotte, NC",North Carolina,1150,1144,-6,9,1153,1319,18,1343,1337,-6,0,,0,113,113,86,546,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1476,CLT,"Charlotte, NC",North Carolina,BUF,"Buffalo, NY",New York,920,915,-5,13,928,1043,3,1104,1046,-18,0,,0,104,91,75,546,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1477,SRQ,"Sarasota/Bradenton, FL",Florida,CLT,"Charlotte, NC",North Carolina,610,605,-5,10,615,738,7,804,745,-19,0,,0,114,100,83,547,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1478,CLT,"Charlotte, NC",North Carolina,IAH,"Houston, TX",Texas,1121,1118,-3,11,1129,1247,6,1314,1253,-21,0,,0,173,155,138,912,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1478,IAH,"Houston, TX",Texas,CLT,"Charlotte, NC",North Carolina,1405,1358,-7,12,1410,1656,7,1730,1703,-27,0,,0,145,125,106,912,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1479,DFW,"Dallas/Fort Worth, TX",Texas,ICT,"Wichita, KS",Kansas,1637,1709,32,12,1721,1815,5,1755,1820,25,0,,0,78,71,54,328,25,0,0,0,0
2024,1,1,1,1/1/2024,AA,1479,ICT,"Wichita, KS",Kansas,DFW,"Dallas/Fort Worth, TX",Texas,1837,1855,18,9,1904,2000,10,2000,2010,10,0,,0,83,75,56,328,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,148,CLT,"Charlotte, NC",North Carolina,PHX,"Phoenix, AZ",Arizona,1637,1633,-4,14,1647,1900,6,1923,1906,-17,0,,0,286,273,253,1773,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1480,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,800,753,-7,13,806,1440,6,1531,1446,-45,0,,0,331,293,274,2556,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1482,DFW,"Dallas/Fort Worth, TX",Texas,PHX,"Phoenix, AZ",Arizona,1953,2044,51,22,2106,2205,5,2135,2210,35,0,,0,162,146,119,868,4,0,0,0,31
2024,1,1,1,1/1/2024,AA,1484,DFW,"Dallas/Fort Worth, TX",Texas,CLE,"Cleveland, OH",Ohio,1653,1650,-3,16,1706,2023,10,2029,2033,4,0,,0,156,163,137,1021,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1486,BUF,"Buffalo, NY",New York,CLT,"Charlotte, NC",North Carolina,1933,1938,5,22,2000,2121,8,2126,2129,3,0,,0,113,111,81,546,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1486,CLT,"Charlotte, NC",North Carolina,BUF,"Buffalo, NY",New York,1629,1627,-2,11,1638,1755,4,1811,1759,-12,0,,0,102,92,77,546,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1487,JFK,"New York, NY",New York,PHX,"Phoenix, AZ",Arizona,900,930,30,25,955,1228,4,1246,1232,-14,0,,0,346,302,273,2153,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1489,BOS,"Boston, MA",Massachusetts,LGA,"New York, NY",New York,1406,1400,-6,12,1412,1456,4,1524,1500,-24,0,,0,78,60,44,184,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1489,LGA,"New York, NY",New York,BOS,"Boston, MA",Massachusetts,1213,1208,-5,13,1221,1255,9,1325,1304,-21,0,,0,72,56,34,184,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,149,CLT,"Charlotte, NC",North Carolina,RDU,"Raleigh/Durham, NC",North Carolina,2049,2045,-4,19,2104,2133,15,2146,2148,2,0,,0,57,63,29,130,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1490,LGA,"New York, NY",New York,DFW,"Dallas/Fort Worth, TX",Texas,731,730,-1,16,746,958,16,1049,1014,-35,0,,0,258,224,192,1389,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1492,CMH,"Columbus, OH",Ohio,DFW,"Dallas/Fort Worth, TX",Texas,1710,1713,3,14,1727,1837,12,1907,1849,-18,0,,0,177,156,130,926,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1492,DFW,"Dallas/Fort Worth, TX",Texas,CMH,"Columbus, OH",Ohio,1249,1250,1,21,1311,1616,7,1613,1623,10,0,,0,144,153,125,926,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1495,BWI,"Baltimore, MD",Maryland,CLT,"Charlotte, NC",North Carolina,1345,1340,-5,14,1354,1457,14,1519,1511,-8,0,,0,94,91,63,361,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1495,CLT,"Charlotte, NC",North Carolina,BWI,"Baltimore, MD",Maryland,1136,1134,-2,16,1150,1242,7,1300,1249,-11,0,,0,84,75,52,361,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1496,CLT,"Charlotte, NC",North Carolina,ILM,"Wilmington, NC",North Carolina,1824,1816,-8,12,1828,1903,6,1922,1909,-13,0,,0,58,53,35,185,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1496,ILM,"Wilmington, NC",North Carolina,CLT,"Charlotte, NC",North Carolina,2013,2017,4,12,2029,2130,4,2125,2134,9,0,,0,72,77,61,185,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1497,BZN,"Bozeman, MT",Montana,DFW,"Dallas/Fort Worth, TX",Texas,1555,1545,-10,9,1554,1917,5,1958,1922,-36,0,,0,183,157,143,1163,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1497,DFW,"Dallas/Fort Worth, TX",Texas,BZN,"Bozeman, MT",Montana,1235,1231,-4,27,1258,1439,5,1459,1444,-15,0,,0,204,193,161,1163,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1499,LAX,"Los Angeles, CA",California,CLT,"Charlotte, NC",North Carolina,600,558,-2,17,615,1304,8,1338,1312,-26,0,,0,278,254,229,2125,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1500,DFW,"Dallas/Fort Worth, TX",Texas,BNA,"Nashville, TN",Tennessee,2019,2031,12,11,2042,2201,6,2205,2207,2,0,,0,106,96,79,631,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1501,BZN,"Bozeman, MT",Montana,ORD,"Chicago, IL",Illinois,1329,1315,-14,13,1328,1702,15,1734,1717,-17,0,,0,185,182,154,1185,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1501,ORD,"Chicago, IL",Illinois,BZN,"Bozeman, MT",Montana,1015,1019,4,9,1028,1209,4,1239,1213,-26,0,,0,204,174,161,1185,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1502,JAX,"Jacksonville, FL",Florida,CLT,"Charlotte, NC",North Carolina,923,914,-9,13,927,1022,11,1050,1033,-17,0,,0,87,79,55,328,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1504,CAE,"Columbia, SC",South Carolina,DFW,"Dallas/Fort Worth, TX",Texas,1704,1710,6,11,1721,1840,24,1902,1904,2,0,,0,178,174,139,922,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1504,DFW,"Dallas/Fort Worth, TX",Texas,CAE,"Columbia, SC",South Carolina,1243,1324,41,18,1342,1626,4,1602,1630,28,0,,0,139,126,104,922,0,0,0,0,28
2024,1,1,1,1/1/2024,AA,1505,DFW,"Dallas/Fort Worth, TX",Texas,IND,"Indianapolis, IN",Indiana,1159,1154,-5,11,1205,1452,6,1501,1458,-3,0,,0,122,124,107,761,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1505,IND,"Indianapolis, IN",Indiana,DFW,"Dallas/Fort Worth, TX",Texas,1557,1553,-4,11,1604,1651,16,1730,1707,-23,0,,0,153,134,107,761,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1506,IND,"Indianapolis, IN",Indiana,DFW,"Dallas/Fort Worth, TX",Texas,731,728,-3,18,746,841,16,921,857,-24,0,,0,170,149,115,761,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1508,SYR,"Syracuse, NY",New York,DFW,"Dallas/Fort Worth, TX",Texas,601,557,-4,47,644,850,19,916,909,-7,0,,0,255,252,186,1336,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1509,BOS,"Boston, MA",Massachusetts,ORD,"Chicago, IL",Illinois,650,641,-9,11,652,753,13,854,806,-48,0,,0,184,145,121,867,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1510,CHS,"Charleston, SC",South Carolina,DFW,"Dallas/Fort Worth, TX",Texas,1936,2056,80,11,2107,2235,11,2148,2246,58,0,,0,192,170,148,987,0,0,0,0,58
2024,1,1,1,1/1/2024,AA,1510,DFW,"Dallas/Fort Worth, TX",Texas,CHS,"Charleston, SC",South Carolina,1525,1654,89,22,1716,2010,9,1849,2019,90,0,,0,144,145,114,987,4,0,1,0,85
2024,1,1,1,1/1/2024,AA,1514,CLT,"Charlotte, NC",North Carolina,MCI,"Kansas City, MO",Missouri,1357,1352,-5,13,1405,1500,8,1526,1508,-18,0,,0,149,136,115,808,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1514,MCI,"Kansas City, MO",Missouri,CLT,"Charlotte, NC",North Carolina,1621,1617,-4,11,1628,1915,10,1928,1925,-3,0,,0,127,128,107,808,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1518,DCA,"Washington, DC",Virginia,CLT,"Charlotte, NC",North Carolina,820,816,-4,16,832,936,10,1003,946,-17,0,,0,103,90,64,331,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1520,CHS,"Charleston, SC",South Carolina,DFW,"Dallas/Fort Worth, TX",Texas,1515,1525,10,14,1539,1710,14,1727,1724,-3,0,,0,192,179,151,987,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1520,DFW,"Dallas/Fort Worth, TX",Texas,CHS,"Charleston, SC",South Carolina,1050,1048,-2,12,1100,1347,7,1420,1354,-26,0,,0,150,126,107,987,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1521,BUR,"Burbank, CA",California,PHX,"Phoenix, AZ",Arizona,1915,1932,17,20,1952,2203,6,2154,2209,15,0,,0,99,97,71,369,4,0,0,0,11
2024,1,1,1,1/1/2024,AA,1521,PHX,"Phoenix, AZ",Arizona,BUR,"Burbank, CA",California,1800,1827,27,14,1841,1843,4,1830,1847,17,0,,0,90,80,62,369,17,0,0,0,0
2024,1,1,1,1/1/2024,AA,1522,CLT,"Charlotte, NC",North Carolina,JAX,"Jacksonville, FL",Florida,1627,1815,108,21,1836,1933,9,1748,1942,114,0,,0,81,87,57,328,108,0,6,0,0
2024,1,1,1,1/1/2024,AA,1522,JAX,"Jacksonville, FL",Florida,CLT,"Charlotte, NC",North Carolina,1838,2028,110,26,2054,2151,8,2002,2159,117,0,,0,84,91,57,328,0,0,7,0,110
2024,1,1,1,1/1/2024,AA,1523,CLT,"Charlotte, NC",North Carolina,MCO,"Orlando, FL",Florida,1551,1546,-5,10,1556,1710,21,1735,1731,-4,0,,0,104,105,74,468,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1523,MCO,"Orlando, FL",Florida,CLT,"Charlotte, NC",North Carolina,1825,1824,-1,17,1841,1955,6,2012,2001,-11,0,,0,107,97,74,468,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1524,LAS,"Las Vegas, NV",Nevada,MIA,"Miami, FL",Florida,700,658,-2,20,718,1408,7,1438,1415,-23,0,,0,278,257,230,2174,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1525,CLT,"Charlotte, NC",North Carolina,MDT,"Harrisburg, PA",Pennsylvania,1142,1135,-7,20,1155,1301,11,1318,1312,-6,0,,0,96,97,66,413,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1525,MDT,"Harrisburg, PA",Pennsylvania,CLT,"Charlotte, NC",North Carolina,1403,1358,-5,23,1421,1532,10,1544,1542,-2,0,,0,101,104,71,413,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1526,MSY,"New Orleans, LA",Louisiana,CLT,"Charlotte, NC",North Carolina,934,933,-1,14,947,1208,7,1229,1215,-14,0,,0,115,102,81,651,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1528,SJU,"San Juan, PR",Puerto Rico,PHL,"Philadelphia, PA",Pennsylvania,700,657,-3,28,725,956,4,1003,1000,-3,0,,0,243,243,211,1576,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1529,PHL,"Philadelphia, PA",Pennsylvania,SJU,"San Juan, PR",Puerto Rico,1840,1854,14,16,1910,2351,9,2332,2400,28,0,,0,232,246,221,1576,14,0,14,0,0
2024,1,1,1,1/1/2024,AA,153,DCA,"Washington, DC",Virginia,CLT,"Charlotte, NC",North Carolina,500,456,-4,10,506,605,6,638,611,-27,0,,0,98,75,59,331,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1530,LGA,"New York, NY",New York,MIA,"Miami, FL",Florida,700,656,-4,15,711,946,5,1016,951,-25,0,,0,196,175,155,1096,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1533,MYR,"Myrtle Beach, SC",South Carolina,CLT,"Charlotte, NC",North Carolina,1053,1045,-8,19,1104,1142,7,1157,1149,-8,0,,0,64,64,38,157,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1534,MCO,"Orlando, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,1925,2001,36,20,2021,2220,7,2148,2227,39,0,,0,143,146,119,861,0,0,3,0,36
2024,1,1,1,1/1/2024,AA,1536,CLT,"Charlotte, NC",North Carolina,PBI,"West Palm Beach/Palm Beach, FL",Florida,1329,1326,-3,19,1345,1518,4,1523,1522,-1,0,,0,114,116,93,590,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1536,PBI,"West Palm Beach/Palm Beach, FL",Florida,CLT,"Charlotte, NC",North Carolina,1615,1610,-5,10,1620,1747,15,1816,1802,-14,0,,0,121,112,87,590,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1537,PHX,"Phoenix, AZ",Arizona,PSP,"Palm Springs, CA",California,1805,2007,122,13,2020,2000,5,1811,2005,114,0,,0,66,58,40,261,0,0,0,0,114
2024,1,1,1,1/1/2024,AA,1537,PSP,"Palm Springs, CA",California,PHX,"Phoenix, AZ",Arizona,1917,2032,75,11,2043,2231,4,2130,2235,65,0,,0,73,63,48,261,0,0,0,0,65
2024,1,1,1,1/1/2024,AA,154,DEN,"Denver, CO",Colorado,MIA,"Miami, FL",Florida,28,16,-12,14,30,534,7,616,541,-35,0,,0,228,205,184,1709,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1541,LAS,"Las Vegas, NV",Nevada,PHX,"Phoenix, AZ",Arizona,1559,1555,-4,17,1612,1759,27,1815,1826,11,0,,0,76,91,47,255,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1541,PHX,"Phoenix, AZ",Arizona,LAS,"Las Vegas, NV",Nevada,1450,1444,-6,22,1506,1453,5,1502,1458,-4,0,,0,72,74,47,255,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1542,DFW,"Dallas/Fort Worth, TX",Texas,SDF,"Louisville, KY",Kentucky,2056,2054,-2,27,2121,2357,4,2359,1,2,0,,0,123,127,96,733,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1543,ORD,"Chicago, IL",Illinois,SAN,"San Diego, CA",California,1650,1654,4,13,1707,1847,6,1914,1853,-21,0,,0,264,239,220,1723,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1544,SMF,"Sacramento, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,601,551,-10,11,602,1056,15,1119,1111,-8,0,,0,198,200,174,1431,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1545,DCA,"Washington, DC",Virginia,PWM,"Portland, ME",Maine,1500,1451,-9,14,1505,1613,3,1631,1616,-15,0,,0,91,85,68,482,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1545,PWM,"Portland, ME",Maine,DCA,"Washington, DC",Virginia,1715,1708,-7,12,1720,1849,6,1910,1855,-15,0,,0,115,107,89,482,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1548,FAT,"Fresno, CA",California,PHX,"Phoenix, AZ",Arizona,1916,1947,31,14,2001,2217,8,2156,2225,29,0,,0,100,98,76,493,7,0,0,0,22
2024,1,1,1,1/1/2024,AA,1548,PHX,"Phoenix, AZ",Arizona,FAT,"Fresno, CA",California,1753,1824,31,14,1838,1854,5,1831,1859,28,0,,0,98,95,76,493,28,0,0,0,0
2024,1,1,1,1/1/2024,AA,155,DFW,"Dallas/Fort Worth, TX",Texas,EGE,"Eagle, CO",Colorado,821,819,-2,15,834,933,4,950,937,-13,0,,0,149,138,119,721,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,155,EGE,"Eagle, CO",Colorado,DFW,"Dallas/Fort Worth, TX",Texas,1034,1116,42,12,1128,1411,15,1345,1426,41,0,,0,131,130,103,721,41,0,0,0,0
